date,year,quarter,shortname,number_of_employees,number_of_jobs_employments,average_monthly_basic_earnings_nok,average_monthly_earnings_nok,index_of_average_monthly_basic_earnings,index_of_average_monthly_earnings,code_indus,parentcode_indus,consumption_group,month,consumer_price_index_2015_100,monthly_change_per_cent,x12_month_rate_per_cent,consumer_price_index_weights,output_at_basic_values_current_prices_nok_million,intermediate_consumption_current_prices_nok_million,value_added_at_basic_prices_current_prices_nok_million,compensation_of_employees_current_prices_nok_million,taxes_on_production_current_prices_nok_million,subsidies_on_production_current_prices_nok_million,consumption_of_fixed_capital_current_prices_nok_million,operation_surplus_current_prices_nok_million,output_at_basic_values_constant_2015_price_nok_million,intermediate_consumption_constant_2015_prices_nok_million,value_added_at_basic_prices_constant_2015_prices_nok_million,output_at_basic_values_annual_change_in_volume_per_cent,intermediate_consumption_annual_change_in_volume_per_cent,value_added_at_basic_prices_annual_change_in_volume_per_cent,output_at_basic_values_annual_change_in_prices_per_cent,intermediate_consumption_annual_change_in_prices_per_cent,value_added_at_basic_prices_annual_change_in_prices_per_cent,industry
2019-12-31,2019,4,"Programming, broadcasting activities",5865,6386,53540,55190,114,113.5,60,J,All-item index,12,111.3,-0.3,1.4,1000,13947,7758,6189,4648,64,155,839,793,12603,7035,5576,-2.3,-6.4,3.6,3.9,2.8,5.4,Programming and broadcasting activities
2020-03-31,2020,1,"Programming, broadcasting activities",5702,5992,53890,56650,114.7,116.5,60,J,All-item index,03,111.2,0,0.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2020-06-30,2020,2,"Programming, broadcasting activities",5464,5676,54290,57690,115.6,118.7,60,J,All-item index,06,112.1,0.2,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2020-09-30,2020,3,"Programming, broadcasting activities",5356,5562,54190,55560,115.4,114.3,60,J,All-item index,09,112.9,0.4,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2020-12-31,2020,4,"Programming, broadcasting activities",5706,6121,55240,57220,117.6,117.7,60,J,All-item index,12,112.9,0.4,1.4,1000,7752,4493,3259,1487,65,186,372,1521,6684,3994,2696,-47,-43.2,-51.7,4.8,2,8.9,Programming and broadcasting activities
2021-03-31,2021,1,"Programming, broadcasting activities",5567,5804,55370,57750,117.9,118.8,60,J,All-item index,03,114.6,-0.3,3.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2021-06-30,2021,2,"Programming, broadcasting activities",5561,5841,55500,58610,118.2,120.5,60,J,All-item index,06,115.3,0.3,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2021-09-30,2021,3,"Programming, broadcasting activities",5510,5788,56350,57970,120,119.2,60,J,All-item index,09,117.5,1,4.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2021-12-31,2021,4,"Programming, broadcasting activities",5642,5968,56850,58880,121,121.1,60,J,All-item index,12,118.9,0.7,5.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2022-03-31,2022,1,"Programming, broadcasting activities",5853,6231,57440,60040,122.3,123.5,60,J,All-item index,03,119.8,0.6,4.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2022-06-30,2022,2,"Programming, broadcasting activities",5892,6324,57570,61390,122.6,126.3,60,J,All-item index,06,122.6,0.9,6.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2022-09-30,2022,3,"Programming, broadcasting activities",5787,6108,58680,60740,124.9,124.9,60,J,All-item index,09,125.6,1.4,6.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2022-12-31,2022,4,"Programming, broadcasting activities",5981,6474,59290,61220,126.2,125.9,60,J,All-item index,12,125.9,0.1,5.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Programming and broadcasting activities
2016-03-31,2016,1,Telecommunications,12006,12134,52750,56150,100,100,61,J,All-item index,03,102.5,0.4,3.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2016-06-30,2016,2,Telecommunications,12090,12239,53160,66290,100.8,118.1,61,J,All-item index,06,103.8,0.6,3.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2016-09-30,2016,3,Telecommunications,12067,12199,53200,54730,100.9,97.5,61,J,All-item index,09,104.2,0.3,3.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2016-12-31,2016,4,Telecommunications,12029,12172,53800,56100,102,99.9,61,J,All-item index,12,104.4,-0.5,3.5,1000,70344,37883,32461,11100,103,256,9378,12136,71147,37963,33184,-0.9,-6,5.6,-1.1,-0.2,-2.2,Telecommunications
2017-03-31,2017,1,Telecommunications,11917,12038,54030,57510,102.4,102.4,61,J,All-item index,03,105,0.3,2.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2017-06-30,2017,2,Telecommunications,11853,11966,54300,67250,102.9,119.8,61,J,All-item index,06,105.8,0.4,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2017-09-30,2017,3,Telecommunications,11712,11821,54470,56240,103.3,100.2,61,J,All-item index,09,105.9,0.6,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2017-12-31,2017,4,Telecommunications,11576,11704,55420,57590,105.1,102.6,61,J,All-item index,12,106.1,0,1.6,1000,71664,38929,32735,11636,232,372,10129,11110,72740,38746,33996,2.2,2.1,2.4,-0.4,0.7,-1.6,Telecommunications
2018-03-31,2018,1,Telecommunications,11442,11565,55910,62140,106,110.7,61,J,All-item index,03,107.3,0.3,2.2,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2018-06-30,2018,2,Telecommunications,11199,11327,56750,74220,107.6,132.2,61,J,All-item index,06,108.5,0.6,2.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2018-09-30,2018,3,Telecommunications,11074,11195,56460,58240,107,103.7,61,J,All-item index,09,109.5,0.6,3.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2018-12-31,2018,4,Telecommunications,11064,11190,57570,59570,109.1,106.1,61,J,All-item index,12,109.8,0,3.5,1000,74754,39637,35117,11746,246,312,10899,12538,75517,38913,36663,3.8,0.4,7.8,0.5,1.4,-0.5,Telecommunications
2019-03-31,2019,1,Telecommunications,11492,11610,57830,75750,109.6,134.9,61,J,All-item index,03,110.4,0.2,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2019-06-30,2019,2,Telecommunications,11509,11640,57880,63800,109.7,113.6,61,J,All-item index,06,110.6,0.1,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2019-09-30,2019,3,Telecommunications,11463,11601,58150,59540,110.2,106,61,J,All-item index,09,111.1,0.5,1.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2019-12-31,2019,4,Telecommunications,11634,11789,59500,61800,112.8,110.1,61,J,All-item index,12,111.3,-0.3,1.4,1000,74662,37467,37195,12151,267,79,11483,13373,73413,35815,37783,-2.8,-8,3.1,2.7,2.7,2.8,Telecommunications
2020-03-31,2020,1,Telecommunications,11457,11578,59670,63550,113.1,113.2,61,J,All-item index,03,111.2,0,0.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2020-06-30,2020,2,Telecommunications,11558,11649,59760,67510,113.3,120.2,61,J,All-item index,06,112.1,0.2,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2020-09-30,2020,3,Telecommunications,11611,11701,59390,61030,112.6,108.7,61,J,All-item index,09,112.9,0.4,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2020-12-31,2020,4,Telecommunications,11733,11854,59620,62180,113,110.7,61,J,All-item index,12,112.9,0.4,1.4,1000,77320,38909,38411,12019,276,210,12405,13921,75661,37152,38684,3.1,3.7,2.4,0.5,0.1,0.9,Telecommunications
2021-03-31,2021,1,Telecommunications,11806,11906,60390,63420,114.5,112.9,61,J,All-item index,03,114.6,-0.3,3.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2021-06-30,2021,2,Telecommunications,11856,11973,60540,65710,114.8,117,61,J,All-item index,06,115.3,0.3,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2021-09-30,2021,3,Telecommunications,11795,11905,60560,62470,114.8,111.3,61,J,All-item index,09,117.5,1,4.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2021-12-31,2021,4,Telecommunications,11895,12047,61660,64090,116.9,114.1,61,J,All-item index,12,118.9,0.7,5.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2022-03-31,2022,1,Telecommunications,11719,11839,62060,66020,117.6,117.6,61,J,All-item index,03,119.8,0.6,4.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2022-06-30,2022,2,Telecommunications,11699,11811,62160,67730,117.8,120.6,61,J,All-item index,06,122.6,0.9,6.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2022-09-30,2022,3,Telecommunications,11789,11916,62630,64880,118.7,115.5,61,J,All-item index,09,125.6,1.4,6.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2022-12-31,2022,4,Telecommunications,11609,11740,65030,66950,123.3,119.2,61,J,All-item index,12,125.9,0.1,5.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telecommunications
2016-03-31,2016,1,"Computer programming, consultancy",38456,39111,54170,62400,100,100,62,J,All-item index,03,102.5,0.4,3.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2016-06-30,2016,2,"Computer programming, consultancy",38444,39200,54620,59590,100.8,95.5,62,J,All-item index,06,103.8,0.6,3.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2016-09-30,2016,3,"Computer programming, consultancy",39112,39825,54390,56920,100.4,91.2,62,J,All-item index,09,104.2,0.3,3.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2016-12-31,2016,4,"Computer programming, consultancy",39690,40472,55120,58010,101.8,93,62,J,All-item index,12,104.4,-0.5,3.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2017-03-31,2017,1,"Computer programming, consultancy",39803,40601,55420,63860,102.3,102.3,62,J,All-item index,03,105,0.3,2.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2017-06-30,2017,2,"Computer programming, consultancy",40296,41124,55840,60450,103.1,96.9,62,J,All-item index,06,105.8,0.4,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2017-09-30,2017,3,"Computer programming, consultancy",41271,42105,55620,57900,102.7,92.8,62,J,All-item index,09,105.9,0.6,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2017-12-31,2017,4,"Computer programming, consultancy",42112,43106,56490,59070,104.3,94.7,62,J,All-item index,12,106.1,0,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2018-03-31,2018,1,"Computer programming, consultancy",42592,43564,57010,64850,105.2,103.9,62,J,All-item index,03,107.3,0.3,2.2,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2018-06-30,2018,2,"Computer programming, consultancy",43373,44370,57450,61830,106.1,99.1,62,J,All-item index,06,108.5,0.6,2.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2018-09-30,2018,3,"Computer programming, consultancy",44895,45900,57200,59570,105.6,95.5,62,J,All-item index,09,109.5,0.6,3.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2018-12-31,2018,4,"Computer programming, consultancy",45891,46943,58370,60530,107.8,97,62,J,All-item index,12,109.8,0,3.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2019-03-31,2019,1,"Computer programming, consultancy",46492,47564,58660,66480,108.3,106.5,62,J,All-item index,03,110.4,0.2,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2019-06-30,2019,2,"Computer programming, consultancy",47452,48641,59230,64020,109.3,102.6,62,J,All-item index,06,110.6,0.1,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2019-09-30,2019,3,"Computer programming, consultancy",49328,50520,58850,61260,108.6,98.2,62,J,All-item index,09,111.1,0.5,1.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2019-12-31,2019,4,"Computer programming, consultancy",50032,51144,60180,62530,111.1,100.2,62,J,All-item index,12,111.3,-0.3,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2020-03-31,2020,1,"Computer programming, consultancy",50393,51444,60570,68660,111.8,110,62,J,All-item index,03,111.2,0,0.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2020-06-30,2020,2,"Computer programming, consultancy",50579,51501,60680,66300,112,106.3,62,J,All-item index,06,112.1,0.2,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2020-09-30,2020,3,"Computer programming, consultancy",50885,51906,60290,62540,111.3,100.2,62,J,All-item index,09,112.9,0.4,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2020-12-31,2020,4,"Computer programming, consultancy",51911,53267,61720,63990,113.9,102.5,62,J,All-item index,12,112.9,0.4,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2021-03-31,2021,1,"Computer programming, consultancy",52687,53838,62420,71100,115.2,113.9,62,J,All-item index,03,114.6,-0.3,3.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2021-06-30,2021,2,"Computer programming, consultancy",53882,55041,63050,69250,116.4,111,62,J,All-item index,06,115.3,0.3,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2021-09-30,2021,3,"Computer programming, consultancy",55758,57031,63130,66980,116.5,107.3,62,J,All-item index,09,117.5,1,4.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2021-12-31,2021,4,"Computer programming, consultancy",57350,58657,64330,66970,118.8,107.3,62,J,All-item index,12,118.9,0.7,5.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2022-03-31,2022,1,"Computer programming, consultancy",58850,60108,65060,74160,120.1,118.8,62,J,All-item index,03,119.8,0.6,4.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2022-06-30,2022,2,"Computer programming, consultancy",60346,61696,65700,71070,121.3,113.9,62,J,All-item index,06,122.6,0.9,6.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2022-09-30,2022,3,"Computer programming, consultancy",62409,63714,65550,68840,121,110.3,62,J,All-item index,09,125.6,1.4,6.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2022-12-31,2022,4,"Computer programming, consultancy",64370,65710,67340,69810,124.3,111.9,62,J,All-item index,12,125.9,0.1,5.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Computer programming; consultancy and related activities
2016-03-31,2016,1,Information service activities,4968,5080,48540,59350,100,100,63,J,All-item index,03,102.5,0.4,3.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2016-06-30,2016,2,Information service activities,5007,5127,48340,53010,99.6,89.3,63,J,All-item index,06,103.8,0.6,3.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2016-09-30,2016,3,Information service activities,4998,5098,48800,52390,100.5,88.3,63,J,All-item index,09,104.2,0.3,3.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2016-12-31,2016,4,Information service activities,4938,5071,49440,53370,101.9,89.9,63,J,All-item index,12,104.4,-0.5,3.5,1000,11991,6375,5616,3938,6,106,624,1154,11806,6227,5579,1.7,-0.1,3.8,1.6,2.4,0.7,Information service activities
2017-03-31,2017,1,Information service activities,4963,5058,49550,63120,102.1,106.4,63,J,All-item index,03,105,0.3,2.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2017-06-30,2017,2,Information service activities,4995,5121,49460,52720,101.9,88.8,63,J,All-item index,06,105.8,0.4,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2017-09-30,2017,3,Information service activities,5010,5129,49790,53380,102.6,89.9,63,J,All-item index,09,105.9,0.6,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2017-12-31,2017,4,Information service activities,4995,5136,50810,54220,104.7,91.4,63,J,All-item index,12,106.1,0,1.6,1000,11896,6062,5834,4144,26,120,740,1044,11473,5822,5655,-2.8,-6.5,1.4,2.1,1.7,2.5,Information service activities
2018-03-31,2018,1,Information service activities,5056,5171,51000,67330,105.1,113.4,63,J,All-item index,03,107.3,0.3,2.2,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2018-06-30,2018,2,Information service activities,5041,5163,51140,54780,105.4,92.3,63,J,All-item index,06,108.5,0.6,2.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2018-09-30,2018,3,Information service activities,5117,5238,51580,54920,106.3,92.5,63,J,All-item index,09,109.5,0.6,3.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2018-12-31,2018,4,Information service activities,5061,5186,52600,56190,108.4,94.7,63,J,All-item index,12,109.8,0,3.5,1000,12589,6509,6080,4280,28,130,871,1031,11924,6096,5831,3.9,4.7,3.1,1.8,2.5,1.1,Information service activities
2019-03-31,2019,1,Information service activities,4734,4845,52410,59700,108,100.6,63,J,All-item index,03,110.4,0.2,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2019-06-30,2019,2,Information service activities,4846,4983,52770,56450,108.7,95.1,63,J,All-item index,06,110.6,0.1,1.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2019-09-30,2019,3,Information service activities,4898,5026,53210,57430,109.6,96.8,63,J,All-item index,09,111.1,0.5,1.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2019-12-31,2019,4,Information service activities,4936,5056,54220,57160,111.7,96.3,63,J,All-item index,12,111.3,-0.3,1.4,1000,15367,7211,8156,4157,32,127,1055,3039,13978,6541,7456,17.2,7.3,27.9,4.1,3.3,4.9,Information service activities
2020-03-31,2020,1,Information service activities,5034,5151,54680,62790,112.6,105.8,63,J,All-item index,03,111.2,0,0.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2020-06-30,2020,2,Information service activities,5039,5148,55170,59570,113.7,100.4,63,J,All-item index,06,112.1,0.2,1.4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2020-09-30,2020,3,Information service activities,5031,5147,54840,58700,113,98.9,63,J,All-item index,09,112.9,0.4,1.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2020-12-31,2020,4,Information service activities,5560,5711,56510,60130,116.4,101.3,63,J,All-item index,12,112.9,0.4,1.4,1000,16083,7771,8312,4525,33,159,1255,2658,14267,6912,7372,2.1,5.7,-1.1,2.5,2,3.1,Information service activities
2021-03-31,2021,1,Information service activities,5608,5744,57450,71770,118.4,120.9,63,J,All-item index,03,114.6,-0.3,3.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2021-06-30,2021,2,Information service activities,5694,5841,58000,63860,119.5,107.6,63,J,All-item index,06,115.3,0.3,2.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2021-09-30,2021,3,Information service activities,5820,5976,58520,75370,120.6,127,63,J,All-item index,09,117.5,1,4.1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2021-12-31,2021,4,Information service activities,5893,6067,59690,64510,123,108.7,63,J,All-item index,12,118.9,0.7,5.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2022-03-31,2022,1,Information service activities,5970,6230,60070,75810,123.8,127.7,63,J,All-item index,03,119.8,0.6,4.5,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2022-06-30,2022,2,Information service activities,5902,6040,61330,66910,126.3,112.7,63,J,All-item index,06,122.6,0.9,6.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2022-09-30,2022,3,Information service activities,6058,6278,61640,67050,127,113,63,J,All-item index,09,125.6,1.4,6.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2022-12-31,2022,4,Information service activities,6199,6388,63470,69000,130.8,116.3,63,J,All-item index,12,125.9,0.1,5.9,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Information service activities
2016-03-31,2016,1,Financial service activities,28074,28364,51450,57130,100,100,64,K,All-item index,03,102.5,0.4,3.3,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Financial service activities, except insurance and pension funding"
2016-06-30,2016,2,Financial service activities,27649,27983,51960,53010,101,92.8,64,K,All-item index,06,103.8,0.6,3.7,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Financial service activities, except insurance and pension funding"
2016-09-30,2016,3,Financial service activities,27804,28075,52140,52800,101.3,92.4,64,K,All-item index,09,104.2,0.3,3.6,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Financial service activities, except insurance and pension funding"
